STATE	COUNTY	TRACT	BLOCKGROUP	BLOCK	Pop	White	Black	AmericanIndian	Asian	APINH	OtherRace	HispanicOrigin	NH_White
15	001	020100	1	1173	0	0	0	0	0	0	0	0	0
15	001	020100	1	1174	0	0	0	0	0	0	0	0	0
15	001	020100	1	1175	0	0	0	0	0	0	0	0	0
15	001	020100	1	1176	0	0	0	0	0	0	0	0	0
15	001	020100	1	1177	0	0	0	0	0	0	0	0	0
15	001	020100	1	1178	11	4	1	0	4	2	0	2	3
15	001	020100	1	1179	0	0	0	0	0	0	0	0	0
15	001	020100	1	1180	0	0	0	0	0	0	0	0	0
15	001	020100	1	1181	1	1	1	0	1	1	0	1	1
15	001	020100	1	1182	0	0	0	0	0	0	0	0	0
15	001	020100	1	1183	6	2	1	0	2	1	0	1	2
15	001	020100	1	1184	1	1	1	0	1	1	0	1	1
15	001	020100	1	1185	0	0	0	0	0	0	0	0	0
15	001	020100	1	1186	0	0	0	0	0	0	0	0	0
15	001	020100	1	1187	0	0	0	0	0	0	0	0	0
15	001	020100	1	1188	0	0	0	0	0	0	0	0	0
15	001	020100	1	1189	0	0	0	0	0	0	0	0	0
15	001	020100	1	1190	0	0	0	0	0	0	0	0	0
15	001	020100	1	1191	0	0	0	0	0	0	0	0	0
15	001	020100	1	1192	0	0	0	0	0	0	0	0	0
15	001	020100	1	1193	0	0	0	0	0	0	0	0	0
15	001	020100	1	1194	0	0	0	0	0	0	0	0	0
15	001	020100	1	1196	0	0	0	0	0	0	0	0	0
15	001	020100	1	1197	2	1	1	0	1	1	0	1	1
15	001	020100	1	1198	0	0	0	0	0	0	0	0	0
15	001	020100	1	1199	0	0	0	0	0	0	0	0	0
15	001	020100	1	1200	0	0	0	0	0	0	0	0	0
15	001	020100	1	1201	2	1	1	0	1	1	0	1	1
15	001	020100	1	1202	0	0	0	0	0	0	0	0	0
15	001	020100	1	1203	0	0	0	0	0	0	0	0	0
15	001	020100	1	1204	7	2	1	0	2	1	0	1	2
15	001	020100	1	1205	0	0	0	0	0	0	0	0	0
15	001	020100	1	1206	0	0	0	0	0	0	0	0	0
15	001	020100	1	1207	0	0	0	0	0	0	0	0	0
15	001	020100	1	1292	0	0	0	0	0	0	0	0	0
15	001	020100	1	1293	0	0	0	0	0	0	0	0	0
15	001	020100	1	1296	0	0	0	0	0	0	0	0	0
15	001	020100	1	1268	1	1	1	0	1	1	0	1	1
15	001	020100	1	1363	0	0	0	0	0	0	0	0	0
15	001	020100	1	1010	0	0	0	0	0	0	0	0	0
15	001	020100	1	1011	0	0	0	0	0	0	0	0	0
15	001	020100	1	1012	0	0	0	0	0	0	0	0	0
15	001	020100	1	1013	0	0	0	0	0	0	0	0	0
15	001	020100	1	1014	0	0	0	0	0	0	0	0	0
15	001	020100	1	1015	0	0	0	0	0	0	0	0	0
15	001	020100	1	1016	3	1	1	0	1	1	0	1	1
15	001	020100	1	1017	0	0	0	0	0	0	0	0	0
15	001	020100	1	1018	0	0	0	0	0	0	0	0	0
15	001	020100	1	1019	0	0	0	0	0	0	0	0	0
15	001	020100	1	1020	0	0	0	0	0	0	0	0	0
15	001	020100	1	1021	0	0	0	0	0	0	0	0	0
15	001	020100	1	1022	0	0	0	0	0	0	0	0	0
15	001	020100	1	1023	5	2	1	0	2	1	0	1	2
15	001	020100	1	1024	0	0	0	0	0	0	0	0	0
15	001	020100	1	1025	0	0	0	0	0	0	0	0	0
15	001	020100	1	1026	0	0	0	0	0	0	0	0	0
15	001	020100	1	1027	0	0	0	0	0	0	0	0	0
15	001	020100	1	1028	0	0	0	0	0	0	0	0	0
15	001	020100	1	1029	0	0	0	0	0	0	0	0	0
15	001	020100	1	1030	0	0	0	0	0	0	0	0	0
15	001	020100	1	1031	0	0	0	0	0	0	0	0	0
15	001	020100	1	1032	0	0	0	0	0	0	0	0	0
15	001	020100	1	1033	0	0	0	0	0	0	0	0	0
15	001	020100	1	1034	3	1	1	0	1	1	0	1	1
15	001	020100	1	1035	0	0	0	0	0	0	0	0	0
15	001	020100	1	1036	0	0	0	0	0	0	0	0	0
15	001	020100	1	1037	0	0	0	0	0	0	0	0	0
15	001	020100	1	1038	0	0	0	0	0	0	0	0	0
15	001	020100	1	1039	0	0	0	0	0	0	0	0	0
15	001	020100	1	1040	0	0	0	0	0	0	0	0	0
15	001	020100	1	1208	0	0	0	0	0	0	0	0	0
15	001	020100	1	1209	0	0	0	0	0	0	0	0	0
15	001	020100	1	1210	0	0	0	0	0	0	0	0	0
15	001	020100	1	1211	0	0	0	0	0	0	0	0	0
15	001	020100	1	1212	0	0	0	0	0	0	0	0	0
15	001	020100	1	1213	0	0	0	0	0	0	0	0	0
15	001	020100	1	1214	0	0	0	0	0	0	0	0	0
