STATE	COUNTY	TRACT	BLOCKGROUP	BLOCK	Pop	White	Black	AmericanIndian	Asian	APINH	OtherRace	HispanicOrigin	NH_White
44	001	030300	3	3024	27	25	1	0	1	0	0	0	25
44	001	030300	3	3025	22	20	1	0	1	0	0	0	20
44	001	030400	1	1000	0	0	0	0	0	0	0	0	0
44	001	030400	1	1001	28	26	0	0	2	0	0	2	25
44	001	030400	1	1002	16	15	0	0	1	0	0	1	14
44	001	030400	1	1003	0	0	0	0	0	0	0	0	0
44	001	030400	1	1004	90	85	0	0	5	0	0	5	80
44	001	030400	1	1005	148	139	0	0	7	0	0	7	132
44	001	030400	1	1006	77	72	0	0	4	0	0	4	69
44	001	030400	1	1007	20	18	0	0	1	0	0	1	18
44	001	030400	1	1008	45	42	0	0	2	0	0	3	40
44	001	030400	1	1009	7	6	0	0	1	0	0	1	6
44	001	030400	1	1010	77	72	0	0	4	0	0	4	69
44	001	030400	1	1011	97	91	0	0	5	0	0	5	87
44	001	030400	1	1012	2	1	0	0	1	0	0	1	1
44	001	030400	1	1013	0	0	0	0	0	0	0	0	0
44	001	030400	1	1014	0	0	0	0	0	0	0	0	0
44	001	030400	1	1015	54	51	0	0	3	0	0	3	48
44	001	030400	1	1016	60	56	0	0	3	0	0	3	53
44	001	030400	1	1017	0	0	0	0	0	0	0	0	0
44	001	030400	1	1018	102	96	0	0	5	0	0	5	91
44	001	030400	1	1019	61	57	0	0	3	0	0	3	54
44	001	030400	1	1020	18	17	0	0	1	0	0	1	16
44	001	030400	1	1021	49	46	0	0	3	0	0	3	44
44	001	030400	1	1022	93	87	0	0	5	0	0	5	83
44	001	030400	1	1023	8	7	0	0	1	0	0	1	7
44	001	030400	1	1024	32	30	0	0	2	0	0	2	28
44	001	030400	1	1025	28	26	0	0	2	0	0	2	25
44	001	030400	1	1026	17	16	0	0	1	0	0	1	15
44	001	030400	2	2000	42	40	0	0	2	0	0	2	39
44	001	030400	2	2001	106	101	0	0	4	0	0	4	97
44	001	030400	2	2002	33	31	0	0	2	0	0	2	30
44	001	030400	2	2003	28	27	0	0	1	0	0	1	26
44	001	030400	2	2004	88	83	0	0	3	0	0	4	80
44	001	030400	2	2005	76	73	0	0	3	0	0	3	70
44	001	030400	2	2006	31	29	0	0	2	0	0	2	28
44	001	030400	2	2007	0	0	0	0	0	0	0	0	0
44	001	030400	2	2008	16	15	0	0	1	0	0	1	14
44	001	030400	2	2009	90	85	0	0	4	0	0	4	82
44	001	030400	2	2010	39	37	0	0	2	0	0	2	36
44	001	030400	2	2011	35	33	0	0	2	0	0	2	32
44	001	030400	2	2012	40	38	0	0	2	0	0	2	37
44	001	030400	2	2013	49	47	0	0	2	0	0	2	45
44	001	030400	2	2014	59	56	0	0	2	0	0	3	54
44	001	030400	2	2015	41	39	0	0	2	0	0	2	38
44	001	030400	2	2016	25	24	0	0	1	0	0	1	23
44	001	030400	2	2017	25	24	0	0	1	0	0	1	23
44	001	030400	2	2018	49	47	0	0	2	0	0	2	45
44	001	030400	2	2019	114	109	0	0	4	0	0	5	104
44	001	030400	2	2020	45	43	0	0	2	0	0	2	41
44	001	030400	2	2021	203	193	0	0	7	0	0	8	186
44	001	030400	2	2022	37	35	0	0	2	0	0	2	34
44	001	030400	2	2023	65	62	0	0	3	0	0	3	60
44	001	030400	2	2024	14	13	0	0	1	0	0	1	13
44	001	030400	2	2025	41	39	0	0	2	0	0	2	38
44	001	030400	2	2026	203	193	0	0	7	0	0	8	186
44	001	030400	2	2027	12	11	0	0	1	0	0	1	11
44	001	030400	2	2028	0	0	0	0	0	0	0	0	0
44	001	030400	2	2029	0	0	0	0	0	0	0	0	0
44	001	030400	2	2030	39	37	0	0	2	0	0	2	36
44	001	030400	2	2031	0	0	0	0	0	0	0	0	0
44	001	030400	3	3000	497	488	2	0	2	0	7	18	471
44	001	030400	3	3001	31	30	1	0	1	0	1	2	29
44	001	030400	3	3002	26	26	1	0	1	0	1	1	25
44	001	030400	3	3003	34	33	1	0	1	0	1	2	32
44	001	030400	3	3004	0	0	0	0	0	0	0	0	0
44	001	030400	3	3005	25	25	1	0	1	0	1	1	24
44	001	030400	3	3006	25	25	1	0	1	0	1	1	24
44	001	030400	3	3007	40	40	1	0	1	0	1	2	38
44	001	030400	3	3008	10	10	1	0	1	0	1	1	10
44	001	030400	3	3009	24	24	1	0	1	0	1	1	23
44	001	030400	3	3010	0	0	0	0	0	0	0	0	0
44	001	030400	3	3011	21	21	1	0	1	0	1	1	20
44	001	030400	3	3012	52	51	1	0	1	0	1	2	50
44	001	030400	3	3013	125	122	1	0	1	0	2	5	118
44	001	030400	3	3014	32	31	1	0	1	0	1	2	30
44	001	030400	3	3015	9	9	1	0	1	0	1	1	9
44	001	030400	3	3016	16	15	1	0	1	0	1	1	15
44	001	030400	3	3017	5	5	1	0	1	0	1	1	5
44	001	030400	3	3018	24	24	1	0	1	0	1	1	23
44	001	030400	3	3019	47	46	1	0	1	0	1	2	44
44	001	030400	3	3020	74	73	1	0	1	0	1	3	70
44	001	030400	3	3021	19	19	1	0	1	0	1	1	18
44	001	030400	3	3022	19	19	1	0	1	0	1	1	18
44	001	030400	3	3023	19	19	1	0	1	0	1	1	18
44	001	030400	3	3024	13	13	1	0	1	0	1	1	13
44	001	030400	3	3025	33	32	1	0	1	0	1	2	31
44	001	030400	3	3026	0	0	0	0	0	0	0	0	0
44	001	030400	3	3027	0	0	0	0	0	0	0	0	0
44	001	030400	3	3028	0	0	0	0	0	0	0	0	0
44	001	030400	3	3029	66	65	1	0	1	0	1	3	63
44	001	030400	3	3030	44	43	1	0	1	0	1	2	41
44	001	030400	3	3031	0	0	0	0	0	0	0	0	0
44	001	030500	1	1000	0	0	0	0	0	0	0	0	0
44	001	030500	1	1001	37	35	1	0	0	0	0	3	32
44	001	030500	1	1002	22	20	1	0	0	0	0	2	19
44	001	030500	1	1003	2	1	1	0	0	0	0	1	1
44	001	030500	1	1004	49	45	1	0	0	0	0	4	42
44	001	030500	1	1005	38	36	1	0	0	0	0	4	33
44	001	030500	1	1006	47	43	1	0	0	0	0	4	40
44	001	030500	1	1007	36	34	1	0	0	0	0	3	32
44	001	030500	1	1008	67	62	2	0	0	0	0	6	58
44	001	030500	1	1009	0	0	0	0	0	0	0	0	0
44	001	030500	1	1010	0	0	0	0	0	0	0	0	0
44	001	030500	1	1011	38	36	1	0	0	0	0	4	33
44	001	030500	1	1012	71	66	2	0	0	0	0	6	62
44	001	030500	1	1013	32	30	1	0	0	0	0	3	28
44	001	030500	1	1014	47	43	1	0	0	0	0	4	40
44	001	030500	1	1015	42	39	1	0	0	0	0	4	37
